chembl_id,n_active,n_total,activity_rate,n_kinases,n_inactive
CHEMBL3900577,2,2,1.0,1,0
CHEMBL3900578,3,3,1.0,3,0
CHEMBL3900586,1,1,1.0,1,0
CHEMBL3900587,4,4,1.0,2,0
CHEMBL3900591,1,1,1.0,1,0
CHEMBL3900596,1,1,1.0,1,0
CHEMBL3900598,1,1,1.0,1,0
CHEMBL3900601,1,1,1.0,1,0
CHEMBL3900602,1,1,1.0,1,0
CHEMBL3900605,2,2,1.0,2,0
CHEMBL3900606,3,3,1.0,2,0
CHEMBL3900611,2,2,1.0,2,0
CHEMBL3900615,0,1,0.0,1,1
CHEMBL3900620,0,1,0.0,1,1
CHEMBL3900621,1,1,1.0,1,0
CHEMBL3900624,1,1,1.0,1,0
CHEMBL3900626,1,1,1.0,1,0
CHEMBL3900628,1,1,1.0,1,0
CHEMBL3900630,2,2,1.0,2,0
CHEMBL3900631,4,4,1.0,4,0
CHEMBL3900632,0,1,0.0,1,1
CHEMBL3900641,2,2,1.0,1,0
CHEMBL3900646,7,7,1.0,3,0
CHEMBL3900659,0,2,0.0,2,2
CHEMBL390066,0,2,0.0,2,2
CHEMBL3900660,2,2,1.0,2,0
CHEMBL3900662,1,1,1.0,1,0
CHEMBL3900669,0,1,0.0,1,1
CHEMBL3900670,2,2,1.0,2,0
CHEMBL3900680,2,2,1.0,1,0
CHEMBL3900682,3,3,1.0,1,0
CHEMBL3900688,2,2,1.0,2,0
CHEMBL3900690,1,1,1.0,1,0
CHEMBL3900693,1,1,1.0,1,0
CHEMBL3900695,1,2,0.5,2,1
CHEMBL3900697,1,1,1.0,1,0
CHEMBL3900700,2,2,1.0,2,0
CHEMBL3900715,3,3,1.0,2,0
CHEMBL3900720,0,3,0.0,2,3
CHEMBL3900722,1,1,1.0,1,0
CHEMBL3900724,4,4,1.0,4,0
CHEMBL3900732,2,2,1.0,1,0
CHEMBL3900733,1,1,1.0,1,0
CHEMBL3900737,0,1,0.0,1,1
CHEMBL3900738,4,4,1.0,4,0
CHEMBL3900741,1,1,1.0,1,0
CHEMBL3900746,4,4,1.0,4,0
CHEMBL3900757,0,1,0.0,1,1
CHEMBL3900759,2,2,1.0,1,0
CHEMBL3900761,2,2,1.0,2,0
CHEMBL3900762,4,4,1.0,4,0
CHEMBL3900764,3,5,0.6,3,2
CHEMBL3900770,1,1,1.0,1,0
CHEMBL3900773,1,1,1.0,1,0
CHEMBL3900775,3,3,1.0,2,0
CHEMBL3900777,1,1,1.0,1,0
CHEMBL3900781,1,1,1.0,1,0
CHEMBL3900795,2,2,1.0,2,0
CHEMBL3900796,3,3,1.0,3,0
CHEMBL3900800,1,1,1.0,1,0
CHEMBL3900807,1,1,1.0,1,0
CHEMBL3900809,2,2,1.0,2,0
CHEMBL3900811,1,1,1.0,1,0
CHEMBL3900816,1,1,1.0,1,0
CHEMBL3900819,2,2,1.0,2,0
CHEMBL3900821,3,3,1.0,2,0
CHEMBL3900824,4,6,0.6666666666666666,2,2
CHEMBL3900825,2,2,1.0,1,0
CHEMBL3900832,2,2,1.0,2,0
CHEMBL3900834,4,4,1.0,3,0
CHEMBL3900836,1,1,1.0,1,0
CHEMBL3900837,2,3,0.6666666666666666,2,1
CHEMBL3900840,2,2,1.0,2,0
CHEMBL3900842,1,1,1.0,1,0
CHEMBL3900844,1,1,1.0,1,0
CHEMBL3900868,3,3,1.0,2,0
CHEMBL3900870,1,1,1.0,1,0
CHEMBL3900874,3,3,1.0,2,0
CHEMBL3900881,3,3,1.0,3,0
CHEMBL3900894,2,2,1.0,2,0
CHEMBL3900898,2,5,0.4,3,3
CHEMBL3900905,3,3,1.0,2,0
CHEMBL3900907,0,2,0.0,1,2
CHEMBL3900908,1,1,1.0,1,0
CHEMBL3900915,1,1,1.0,1,0
CHEMBL3900925,2,2,1.0,1,0
CHEMBL3900931,2,2,1.0,1,0
CHEMBL3900935,1,1,1.0,1,0
CHEMBL3900938,2,2,1.0,1,0
CHEMBL3900950,2,2,1.0,2,0
CHEMBL3900963,2,2,1.0,2,0
CHEMBL3900967,1,1,1.0,1,0
CHEMBL3900978,1,1,1.0,1,0
CHEMBL3900993,2,2,1.0,2,0
CHEMBL3900994,1,1,1.0,1,0
CHEMBL3901001,1,1,1.0,1,0
CHEMBL3901002,3,3,1.0,2,0
CHEMBL3901003,2,2,1.0,1,0
CHEMBL3901009,1,1,1.0,1,0
CHEMBL3901021,2,2,1.0,2,0
CHEMBL3901039,2,2,1.0,2,0
CHEMBL3901048,1,1,1.0,1,0
CHEMBL3901061,1,1,1.0,1,0
CHEMBL3901065,2,2,1.0,2,0
CHEMBL3901073,2,3,0.6666666666666666,3,1
CHEMBL3901085,2,2,1.0,2,0
CHEMBL3901086,1,1,1.0,1,0
CHEMBL3901098,1,1,1.0,1,0
CHEMBL3901100,1,1,1.0,1,0
CHEMBL3901102,2,2,1.0,2,0
CHEMBL3901103,1,1,1.0,1,0
CHEMBL3901104,1,1,1.0,1,0
CHEMBL3901110,1,1,1.0,1,0
CHEMBL3901119,0,2,0.0,1,2
CHEMBL3901120,1,1,1.0,1,0
CHEMBL3901121,1,3,0.3333333333333333,3,2
CHEMBL3901125,1,1,1.0,1,0
CHEMBL3901131,7,7,1.0,5,0
CHEMBL3901134,2,2,1.0,2,0
CHEMBL3901136,1,1,1.0,1,0
CHEMBL3901137,3,4,0.75,2,1
CHEMBL3901144,1,1,1.0,1,0
CHEMBL3901146,2,2,1.0,2,0
CHEMBL3901151,1,2,0.5,2,1
CHEMBL3901152,1,1,1.0,1,0
CHEMBL3901153,1,1,1.0,1,0
CHEMBL3901155,1,1,1.0,1,0
CHEMBL3901157,2,2,1.0,1,0
CHEMBL3901163,2,2,1.0,1,0
CHEMBL3901173,0,2,0.0,2,2
CHEMBL3901174,2,2,1.0,2,0
CHEMBL3901180,0,1,0.0,1,1
CHEMBL3901181,1,1,1.0,1,0
CHEMBL3901185,2,2,1.0,1,0
CHEMBL3901204,1,1,1.0,1,0
CHEMBL3901208,2,2,1.0,2,0
CHEMBL3901210,1,1,1.0,1,0
CHEMBL3901218,1,2,0.5,2,1
CHEMBL3901222,4,4,1.0,1,0
CHEMBL3901226,1,1,1.0,1,0
CHEMBL3901227,1,1,1.0,1,0
CHEMBL3901229,1,1,1.0,1,0
CHEMBL3901236,1,1,1.0,1,0
CHEMBL3901242,2,2,1.0,2,0
CHEMBL3901250,3,4,0.75,4,1
CHEMBL3901251,2,2,1.0,2,0
CHEMBL3901254,1,2,0.5,2,1
CHEMBL3901256,3,3,1.0,2,0
CHEMBL3901260,2,2,1.0,2,0
CHEMBL3901264,4,4,1.0,4,0
CHEMBL3901265,0,1,0.0,1,1
CHEMBL3901269,1,1,1.0,1,0
CHEMBL3901270,1,1,1.0,1,0
CHEMBL3901271,1,1,1.0,1,0
CHEMBL3901272,2,2,1.0,1,0
CHEMBL3901273,2,2,1.0,2,0
CHEMBL3901276,1,1,1.0,1,0
CHEMBL3901295,6,6,1.0,2,0
CHEMBL3901296,1,1,1.0,1,0
CHEMBL3901300,2,3,0.6666666666666666,2,1
CHEMBL3901301,2,3,0.6666666666666666,2,1
CHEMBL3901311,2,2,1.0,1,0
CHEMBL3901312,4,4,1.0,1,0
CHEMBL3901314,1,1,1.0,1,0
CHEMBL3901315,1,1,1.0,1,0
CHEMBL3901324,1,1,1.0,1,0
CHEMBL3901325,1,1,1.0,1,0
CHEMBL390133,1,1,1.0,1,0
CHEMBL3901331,1,1,1.0,1,0
CHEMBL3901336,2,2,1.0,2,0
CHEMBL3901345,2,3,0.6666666666666666,2,1
CHEMBL3901354,1,1,1.0,1,0
CHEMBL3901357,0,1,0.0,1,1
CHEMBL3901362,1,1,1.0,1,0
CHEMBL3901371,1,1,1.0,1,0
CHEMBL3901377,1,1,1.0,1,0
CHEMBL3901378,2,2,1.0,1,0
CHEMBL3901384,2,2,1.0,1,0
CHEMBL3901385,4,4,1.0,3,0
CHEMBL3901390,1,1,1.0,1,0
CHEMBL3901392,4,4,1.0,4,0
CHEMBL3901400,2,2,1.0,1,0
CHEMBL3901409,3,5,0.6,3,2
CHEMBL3901414,0,2,0.0,1,2
CHEMBL3901415,0,1,0.0,1,1
CHEMBL3901420,0,2,0.0,1,2
CHEMBL3901423,1,1,1.0,1,0
CHEMBL3901424,1,1,1.0,1,0
CHEMBL3901426,1,1,1.0,1,0
CHEMBL3901429,1,1,1.0,1,0
CHEMBL3901432,1,1,1.0,1,0
CHEMBL3901433,1,1,1.0,1,0
CHEMBL3901435,4,4,1.0,1,0
CHEMBL3901439,4,4,1.0,4,0
CHEMBL3901441,3,3,1.0,3,0
CHEMBL3901442,1,1,1.0,1,0
CHEMBL3901445,2,2,1.0,2,0
CHEMBL3901446,1,1,1.0,1,0
CHEMBL3901452,2,3,0.6666666666666666,2,1
CHEMBL3901454,2,4,0.5,2,2
CHEMBL3901455,3,3,1.0,2,0
CHEMBL3901464,2,2,1.0,2,0
CHEMBL3901465,2,2,1.0,2,0
CHEMBL3901474,2,2,1.0,2,0
CHEMBL3901481,3,4,0.75,3,1
CHEMBL3901487,2,2,1.0,1,0
CHEMBL3901497,2,2,1.0,2,0
CHEMBL3901509,1,1,1.0,1,0
CHEMBL3901511,1,1,1.0,1,0
CHEMBL3901527,6,8,0.75,4,2
CHEMBL3901528,1,1,1.0,1,0
CHEMBL3901529,1,1,1.0,1,0
CHEMBL3901530,1,1,1.0,1,0
CHEMBL3901531,1,1,1.0,1,0
CHEMBL3901532,3,3,1.0,2,0
CHEMBL3901533,3,3,1.0,3,0
CHEMBL3901534,1,1,1.0,1,0
CHEMBL3901541,2,2,1.0,1,0
CHEMBL3901549,1,1,1.0,1,0
CHEMBL3901551,1,2,0.5,2,1
CHEMBL3901554,0,1,0.0,1,1
CHEMBL390156,1,6,0.16666666666666666,6,5
CHEMBL3901566,2,2,1.0,2,0
CHEMBL3901571,0,1,0.0,1,1
CHEMBL3901579,1,1,1.0,1,0
CHEMBL3901580,1,2,0.5,2,1
CHEMBL3901582,3,3,1.0,3,0
CHEMBL3901585,3,5,0.6,3,2
CHEMBL3901586,1,1,1.0,1,0
CHEMBL3901590,2,2,1.0,2,0
CHEMBL3901592,0,1,0.0,1,1
CHEMBL3901593,2,2,1.0,2,0
CHEMBL3901594,1,1,1.0,1,0
CHEMBL3901595,2,2,1.0,2,0
CHEMBL3901598,0,2,0.0,2,2
CHEMBL3901605,1,1,1.0,1,0
CHEMBL3901613,2,2,1.0,1,0
CHEMBL3901621,2,2,1.0,2,0
CHEMBL3901627,0,1,0.0,1,1
CHEMBL3901628,4,4,1.0,4,0
CHEMBL3901629,3,3,1.0,3,0
CHEMBL3901644,0,1,0.0,1,1
CHEMBL3901645,2,3,0.6666666666666666,2,1
CHEMBL3901646,1,1,1.0,1,0
CHEMBL3901647,3,3,1.0,3,0
CHEMBL3901648,2,2,1.0,1,0
CHEMBL3901657,1,1,1.0,1,0
CHEMBL3901673,1,1,1.0,1,0
CHEMBL3901678,1,1,1.0,1,0
CHEMBL3901682,0,2,0.0,1,2
CHEMBL3901691,1,1,1.0,1,0
CHEMBL3901693,0,1,0.0,1,1
CHEMBL3901702,4,4,1.0,1,0
CHEMBL3901706,1,1,1.0,1,0
CHEMBL3901717,2,2,1.0,2,0
CHEMBL3901722,0,1,0.0,1,1
CHEMBL3901723,1,1,1.0,1,0
CHEMBL3901724,1,1,1.0,1,0
CHEMBL3901726,1,1,1.0,1,0
CHEMBL3901728,2,2,1.0,2,0
CHEMBL3901730,2,2,1.0,1,0
CHEMBL3901731,1,1,1.0,1,0
CHEMBL3901733,2,2,1.0,1,0
CHEMBL3901741,2,2,1.0,2,0
CHEMBL3901743,0,1,0.0,1,1
CHEMBL3901746,2,2,1.0,2,0
CHEMBL3901749,1,2,0.5,2,1
CHEMBL3901762,3,3,1.0,2,0
CHEMBL3901766,2,2,1.0,2,0
CHEMBL3901767,1,1,1.0,1,0
CHEMBL3901788,1,1,1.0,1,0
CHEMBL3901797,1,1,1.0,1,0
CHEMBL3901812,2,2,1.0,2,0
CHEMBL3901815,2,4,0.5,4,2
CHEMBL3901817,6,6,1.0,1,0
CHEMBL3901819,1,1,1.0,1,0
CHEMBL3901822,1,1,1.0,1,0
CHEMBL3901825,1,1,1.0,1,0
CHEMBL3901828,1,1,1.0,1,0
CHEMBL3901838,1,1,1.0,1,0
CHEMBL3901855,6,6,1.0,4,0
CHEMBL390186,0,1,0.0,1,1
CHEMBL3901860,1,1,1.0,1,0
CHEMBL3901863,2,2,1.0,2,0
CHEMBL3901866,0,1,0.0,1,1
CHEMBL3901870,4,4,1.0,4,0
CHEMBL3901871,2,2,1.0,1,0
CHEMBL3901893,2,2,1.0,2,0
CHEMBL3901898,1,2,0.5,2,1
CHEMBL3901903,1,1,1.0,1,0
CHEMBL3901906,2,2,1.0,1,0
CHEMBL3901909,2,2,1.0,2,0
CHEMBL3901914,4,4,1.0,4,0
CHEMBL3901919,2,2,1.0,1,0
CHEMBL3901920,1,1,1.0,1,0
CHEMBL3901924,2,2,1.0,2,0
CHEMBL3901931,2,2,1.0,1,0
CHEMBL3901933,1,1,1.0,1,0
CHEMBL3901945,1,1,1.0,1,0
CHEMBL3901948,1,1,1.0,1,0
CHEMBL3901960,2,3,0.6666666666666666,2,1
CHEMBL3901964,1,1,1.0,1,0
CHEMBL3901970,3,3,1.0,2,0
CHEMBL3901971,1,1,1.0,1,0
CHEMBL3901982,2,2,1.0,2,0
CHEMBL3901984,0,4,0.0,3,4
CHEMBL3901987,1,1,1.0,1,0
CHEMBL3901997,2,2,1.0,2,0
CHEMBL3901999,1,1,1.0,1,0
CHEMBL3902000,1,1,1.0,1,0
CHEMBL3902003,1,1,1.0,1,0
CHEMBL3902006,2,2,1.0,2,0
CHEMBL390201,3,4,0.75,2,1
CHEMBL3902019,0,1,0.0,1,1
CHEMBL3902021,2,2,1.0,2,0
CHEMBL3902029,2,3,0.6666666666666666,2,1
CHEMBL3902036,2,3,0.6666666666666666,2,1
CHEMBL3902041,1,1,1.0,1,0
CHEMBL3902043,2,2,1.0,1,0
CHEMBL3902048,2,2,1.0,2,0
CHEMBL3902058,2,2,1.0,1,0
CHEMBL3902062,2,2,1.0,2,0
CHEMBL3902073,1,1,1.0,1,0
CHEMBL3902079,2,2,1.0,2,0
CHEMBL3902089,2,2,1.0,1,0
CHEMBL390209,0,1,0.0,1,1
CHEMBL3902091,4,4,1.0,4,0
CHEMBL3902096,1,2,0.5,2,1
CHEMBL3902097,1,1,1.0,1,0
CHEMBL3902110,0,1,0.0,1,1
CHEMBL3902121,4,4,1.0,1,0
CHEMBL3902123,4,4,1.0,4,0
CHEMBL3902131,1,1,1.0,1,0
CHEMBL3902134,1,1,1.0,1,0
CHEMBL3902135,2,2,1.0,1,0
CHEMBL3902148,7,7,1.0,3,0
CHEMBL3902161,1,1,1.0,1,0
CHEMBL3902162,1,1,1.0,1,0
CHEMBL3902165,2,2,1.0,1,0
CHEMBL3902174,4,4,1.0,2,0
CHEMBL3902177,0,1,0.0,1,1
CHEMBL3902180,1,1,1.0,1,0
CHEMBL3902183,1,1,1.0,1,0
CHEMBL3902184,0,1,0.0,1,1
CHEMBL3902185,1,1,1.0,1,0
CHEMBL3902191,1,1,1.0,1,0
CHEMBL3902196,1,1,1.0,1,0
CHEMBL3902203,1,1,1.0,1,0
CHEMBL3902207,1,1,1.0,1,0
CHEMBL3902209,2,2,1.0,2,0
CHEMBL3902214,0,1,0.0,1,1
CHEMBL3902218,1,1,1.0,1,0
CHEMBL390222,0,1,0.0,1,1
CHEMBL3902224,2,2,1.0,1,0
CHEMBL3902228,4,7,0.5714285714285714,3,3
CHEMBL3902229,1,1,1.0,1,0
CHEMBL3902232,0,1,0.0,1,1
CHEMBL3902233,0,1,0.0,1,1
CHEMBL3902245,1,1,1.0,1,0
CHEMBL3902251,2,2,1.0,2,0
CHEMBL3902256,4,4,1.0,4,0
CHEMBL3902260,1,2,0.5,2,1
CHEMBL3902261,1,1,1.0,1,0
CHEMBL3902263,2,2,1.0,2,0
CHEMBL3902265,2,2,1.0,2,0
CHEMBL3902272,1,1,1.0,1,0
CHEMBL3902286,2,2,1.0,2,0
CHEMBL3902287,4,4,1.0,4,0
CHEMBL3902293,2,3,0.6666666666666666,2,1
CHEMBL3902294,2,2,1.0,1,0
CHEMBL3902295,0,1,0.0,1,1
CHEMBL3902297,2,2,1.0,1,0
CHEMBL3902307,2,2,1.0,2,0
CHEMBL3902317,1,1,1.0,1,0
CHEMBL3902320,2,3,0.6666666666666666,2,1
CHEMBL3902333,4,4,1.0,4,0
CHEMBL3902344,2,2,1.0,2,0
CHEMBL3902351,2,2,1.0,2,0
CHEMBL3902353,0,1,0.0,1,1
CHEMBL3902372,1,1,1.0,1,0
CHEMBL3902377,1,1,1.0,1,0
CHEMBL3902379,1,1,1.0,1,0
CHEMBL3902393,0,1,0.0,1,1
CHEMBL3902397,1,1,1.0,1,0
CHEMBL3902401,0,1,0.0,1,1
CHEMBL3902407,2,2,1.0,2,0
CHEMBL3902415,1,1,1.0,1,0
CHEMBL3902417,4,4,1.0,3,0
CHEMBL3902420,1,2,0.5,2,1
CHEMBL3902426,2,3,0.6666666666666666,2,1
CHEMBL3902428,4,4,1.0,4,0
CHEMBL3902431,4,4,1.0,4,0
CHEMBL3902434,0,2,0.0,1,2
CHEMBL3902437,1,1,1.0,1,0
CHEMBL3902443,2,2,1.0,1,0
CHEMBL3902447,4,4,1.0,4,0
CHEMBL3902451,2,2,1.0,2,0
CHEMBL3902455,2,2,1.0,2,0
CHEMBL3902459,1,1,1.0,1,0
CHEMBL3902471,2,2,1.0,2,0
CHEMBL3902476,1,1,1.0,1,0
CHEMBL3902479,2,2,1.0,2,0
CHEMBL3902480,1,1,1.0,1,0
CHEMBL3902489,4,4,1.0,4,0
CHEMBL3902494,1,1,1.0,1,0
CHEMBL3902498,0,1,0.0,1,1
CHEMBL3902499,1,2,0.5,2,1
CHEMBL3902504,2,2,1.0,2,0
CHEMBL3902505,1,1,1.0,1,0
CHEMBL3902507,2,2,1.0,2,0
CHEMBL3902509,4,4,1.0,3,0
CHEMBL3902512,4,4,1.0,4,0
CHEMBL3902513,1,2,0.5,2,1
CHEMBL3902516,1,1,1.0,1,0
CHEMBL3902517,0,1,0.0,1,1
CHEMBL3902522,2,2,1.0,2,0
CHEMBL3902525,2,2,1.0,2,0
CHEMBL3902533,1,1,1.0,1,0
CHEMBL390254,0,1,0.0,1,1
CHEMBL3902540,2,2,1.0,1,0
CHEMBL3902542,2,2,1.0,2,0
CHEMBL3902549,1,1,1.0,1,0
CHEMBL390256,1,1,1.0,1,0
CHEMBL3902563,2,2,1.0,2,0
CHEMBL3902565,1,1,1.0,1,0
CHEMBL3902568,1,2,0.5,1,1
CHEMBL3902570,4,4,1.0,4,0
CHEMBL3902574,1,1,1.0,1,0
CHEMBL3902578,1,1,1.0,1,0
CHEMBL3902579,2,2,1.0,2,0
CHEMBL3902581,0,1,0.0,1,1
CHEMBL3902582,1,1,1.0,1,0
CHEMBL3902586,1,1,1.0,1,0
CHEMBL3902593,2,2,1.0,2,0
CHEMBL3902594,2,2,1.0,2,0
CHEMBL3902599,3,3,1.0,2,0
CHEMBL3902602,2,2,1.0,2,0
CHEMBL3902603,0,6,0.0,4,6
CHEMBL3902606,1,1,1.0,1,0
CHEMBL3902608,1,1,1.0,1,0
CHEMBL3902617,2,2,1.0,2,0
CHEMBL3902624,1,1,1.0,1,0
CHEMBL3902627,0,1,0.0,1,1
CHEMBL3902628,1,1,1.0,1,0
CHEMBL3902629,3,3,1.0,2,0
CHEMBL3902637,2,2,1.0,2,0
CHEMBL3902647,1,1,1.0,1,0
CHEMBL3902654,1,1,1.0,1,0
CHEMBL3902659,2,2,1.0,1,0
CHEMBL3902671,1,1,1.0,1,0
CHEMBL3902678,1,1,1.0,1,0
CHEMBL3902689,1,1,1.0,1,0
CHEMBL3902691,1,1,1.0,1,0
CHEMBL3902696,1,1,1.0,1,0
CHEMBL3902701,1,1,1.0,1,0
CHEMBL3902704,1,1,1.0,1,0
CHEMBL3902707,1,1,1.0,1,0
CHEMBL3902720,2,2,1.0,2,0
CHEMBL3902723,1,1,1.0,1,0
CHEMBL3902734,1,1,1.0,1,0
CHEMBL3902749,1,1,1.0,1,0
CHEMBL3902751,1,1,1.0,1,0
CHEMBL3902757,1,1,1.0,1,0
CHEMBL3902758,1,1,1.0,1,0
CHEMBL3902770,4,4,1.0,4,0
CHEMBL3902778,1,1,1.0,1,0
CHEMBL3902780,1,1,1.0,1,0
CHEMBL3902781,2,3,0.6666666666666666,2,1
CHEMBL3902783,2,2,1.0,2,0
CHEMBL3902784,1,1,1.0,1,0
CHEMBL3902787,2,2,1.0,1,0
CHEMBL3902792,1,1,1.0,1,0
CHEMBL3902794,1,1,1.0,1,0
CHEMBL3902795,1,1,1.0,1,0
CHEMBL3902796,1,1,1.0,1,0
CHEMBL3902801,1,1,1.0,1,0
CHEMBL3902802,1,1,1.0,1,0
CHEMBL3902816,3,3,1.0,2,0
CHEMBL3902822,2,2,1.0,1,0
CHEMBL3902824,1,1,1.0,1,0
CHEMBL3902828,2,2,1.0,1,0
CHEMBL3902838,2,2,1.0,2,0
CHEMBL3902843,1,1,1.0,1,0
CHEMBL3902845,3,3,1.0,2,0
CHEMBL3902846,3,3,1.0,2,0
CHEMBL3902850,2,2,1.0,2,0
CHEMBL3902864,2,2,1.0,2,0
CHEMBL3902865,2,2,1.0,1,0
CHEMBL3902873,1,1,1.0,1,0
CHEMBL3902875,0,1,0.0,1,1
CHEMBL3902878,1,1,1.0,1,0
CHEMBL3902880,1,1,1.0,1,0
CHEMBL3902892,0,1,0.0,1,1
CHEMBL3902893,1,1,1.0,1,0
CHEMBL3902903,1,1,1.0,1,0
CHEMBL3902922,2,2,1.0,2,0
CHEMBL3902927,1,1,1.0,1,0
CHEMBL3902928,2,2,1.0,2,0
CHEMBL3902931,1,3,0.3333333333333333,3,2
CHEMBL3902936,1,1,1.0,1,0
CHEMBL3902940,1,1,1.0,1,0
CHEMBL3902942,2,2,1.0,2,0
CHEMBL3902945,3,5,0.6,3,2
CHEMBL3902946,1,1,1.0,1,0
CHEMBL3902961,0,2,0.0,1,2
CHEMBL3902965,2,3,0.6666666666666666,2,1
CHEMBL3902973,2,2,1.0,1,0
CHEMBL3902989,1,1,1.0,1,0
CHEMBL3902992,4,4,1.0,4,0
CHEMBL3902995,1,1,1.0,1,0
CHEMBL3902997,1,1,1.0,1,0
CHEMBL3903001,3,3,1.0,2,0
CHEMBL3903003,2,2,1.0,2,0
CHEMBL3903006,1,1,1.0,1,0
CHEMBL3903010,1,1,1.0,1,0
CHEMBL3903012,1,1,1.0,1,0
CHEMBL3903017,1,1,1.0,1,0
CHEMBL3903026,2,2,1.0,2,0
CHEMBL3903030,2,2,1.0,1,0
CHEMBL3903031,2,2,1.0,1,0
CHEMBL3903037,1,1,1.0,1,0
CHEMBL3903046,5,5,1.0,3,0
CHEMBL3903055,1,1,1.0,1,0
CHEMBL3903060,0,1,0.0,1,1
CHEMBL3903061,1,1,1.0,1,0
CHEMBL3903066,2,2,1.0,2,0
CHEMBL3903068,2,2,1.0,2,0
CHEMBL3903070,2,3,0.6666666666666666,2,1
CHEMBL3903071,1,1,1.0,1,0
CHEMBL3903076,2,2,1.0,1,0
CHEMBL3903097,2,2,1.0,1,0
CHEMBL390310,1,1,1.0,1,0
CHEMBL3903107,2,2,1.0,2,0
CHEMBL3903124,2,2,1.0,2,0
CHEMBL3903141,1,1,1.0,1,0
CHEMBL3903142,1,1,1.0,1,0
CHEMBL3903143,2,2,1.0,1,0
CHEMBL3903158,1,2,0.5,2,1
CHEMBL3903159,3,3,1.0,2,0
CHEMBL3903162,1,1,1.0,1,0
CHEMBL3903164,2,2,1.0,2,0
CHEMBL3903172,2,2,1.0,2,0
CHEMBL3903174,1,1,1.0,1,0
CHEMBL3903182,0,1,0.0,1,1
CHEMBL3903187,3,3,1.0,2,0
CHEMBL3903198,0,1,0.0,1,1
CHEMBL3903202,2,2,1.0,2,0
CHEMBL3903206,0,1,0.0,1,1
CHEMBL3903211,1,1,1.0,1,0
CHEMBL3903218,2,2,1.0,2,0
CHEMBL3903220,1,1,1.0,1,0
CHEMBL3903224,2,2,1.0,2,0
CHEMBL3903249,2,4,0.5,4,2
CHEMBL3903251,1,1,1.0,1,0
CHEMBL3903262,1,1,1.0,1,0
CHEMBL3903265,1,1,1.0,1,0
CHEMBL3903267,1,1,1.0,1,0
CHEMBL3903268,1,1,1.0,1,0
CHEMBL3903269,1,1,1.0,1,0
CHEMBL3903273,1,1,1.0,1,0
CHEMBL3903274,2,2,1.0,2,0
CHEMBL3903284,2,2,1.0,1,0
CHEMBL3903286,2,2,1.0,2,0
CHEMBL3903290,1,1,1.0,1,0
CHEMBL3903295,2,2,1.0,1,0
CHEMBL390330,0,2,0.0,1,2
CHEMBL3903302,3,3,1.0,1,0
CHEMBL3903303,0,1,0.0,1,1
CHEMBL3903310,1,1,1.0,1,0
CHEMBL3903315,1,1,1.0,1,0
CHEMBL3903320,0,2,0.0,1,2
CHEMBL3903330,2,2,1.0,2,0
CHEMBL3903342,1,1,1.0,1,0
CHEMBL3903344,2,2,1.0,2,0
CHEMBL3903353,4,4,1.0,4,0
CHEMBL3903354,2,2,1.0,2,0
CHEMBL3903360,2,2,1.0,1,0
CHEMBL3903385,2,2,1.0,2,0
CHEMBL3903386,0,1,0.0,1,1
CHEMBL3903393,1,1,1.0,1,0
CHEMBL3903395,1,1,1.0,1,0
CHEMBL3903396,1,1,1.0,1,0
CHEMBL3903402,2,2,1.0,2,0
CHEMBL3903410,3,3,1.0,3,0
CHEMBL3903415,2,2,1.0,2,0
CHEMBL3903416,3,4,0.75,2,1
CHEMBL3903429,2,2,1.0,1,0
CHEMBL3903439,0,1,0.0,1,1
CHEMBL3903443,1,1,1.0,1,0
CHEMBL3903444,1,1,1.0,1,0
CHEMBL3903447,0,2,0.0,2,2
CHEMBL3903449,1,1,1.0,1,0
CHEMBL3903458,0,5,0.0,3,5
CHEMBL3903472,0,1,0.0,1,1
CHEMBL3903485,2,2,1.0,2,0
CHEMBL3903490,1,1,1.0,1,0
CHEMBL3903491,4,4,1.0,1,0
CHEMBL3903492,10,12,0.8333333333333334,4,2
CHEMBL3903493,4,4,1.0,4,0
CHEMBL3903495,3,5,0.6,3,2
CHEMBL3903500,1,1,1.0,1,0
CHEMBL3903505,1,1,1.0,1,0
CHEMBL3903506,1,1,1.0,1,0
CHEMBL3903517,2,2,1.0,2,0
CHEMBL3903518,1,1,1.0,1,0
CHEMBL3903519,2,2,1.0,1,0
CHEMBL3903521,1,1,1.0,1,0
CHEMBL3903522,5,5,1.0,2,0
CHEMBL3903528,1,1,1.0,1,0
CHEMBL3903534,1,1,1.0,1,0
CHEMBL3903535,1,1,1.0,1,0
CHEMBL3903538,1,1,1.0,1,0
CHEMBL3903544,4,4,1.0,3,0
CHEMBL3903548,0,2,0.0,2,2
CHEMBL3903551,2,2,1.0,1,0
CHEMBL3903554,1,1,1.0,1,0
CHEMBL3903567,2,2,1.0,2,0
CHEMBL3903569,2,2,1.0,2,0
CHEMBL3903575,1,1,1.0,1,0
CHEMBL3903578,1,1,1.0,1,0
CHEMBL3903586,1,1,1.0,1,0
CHEMBL3903589,1,1,1.0,1,0
CHEMBL3903620,2,2,1.0,2,0
CHEMBL3903621,0,5,0.0,3,5
CHEMBL3903626,2,3,0.6666666666666666,2,1
CHEMBL3903627,1,1,1.0,1,0
CHEMBL3903629,2,2,1.0,2,0
CHEMBL3903630,2,2,1.0,2,0
CHEMBL3903632,1,1,1.0,1,0
CHEMBL3903634,3,3,1.0,2,0
