chembl_id,n_active,n_total,activity_rate,n_kinases,n_inactive
CHEMBL3672797,1,1,1.0,1,0
CHEMBL3672798,1,1,1.0,1,0
CHEMBL3672799,1,1,1.0,1,0
CHEMBL3672800,1,1,1.0,1,0
CHEMBL3672801,1,1,1.0,1,0
CHEMBL3672802,1,1,1.0,1,0
CHEMBL3672803,1,1,1.0,1,0
CHEMBL3672804,1,1,1.0,1,0
CHEMBL3672805,1,1,1.0,1,0
CHEMBL3672806,1,1,1.0,1,0
CHEMBL3672807,1,1,1.0,1,0
CHEMBL3672808,1,1,1.0,1,0
CHEMBL3672809,1,1,1.0,1,0
CHEMBL3672810,1,1,1.0,1,0
CHEMBL3672811,1,1,1.0,1,0
CHEMBL3672812,1,1,1.0,1,0
CHEMBL3672813,1,1,1.0,1,0
CHEMBL3672814,1,1,1.0,1,0
CHEMBL3672815,1,1,1.0,1,0
CHEMBL3672816,1,1,1.0,1,0
CHEMBL3672817,1,1,1.0,1,0
CHEMBL3672818,1,1,1.0,1,0
CHEMBL3672819,1,1,1.0,1,0
CHEMBL3672820,1,1,1.0,1,0
CHEMBL3672821,1,1,1.0,1,0
CHEMBL3672822,1,1,1.0,1,0
CHEMBL3672823,1,1,1.0,1,0
CHEMBL3672824,1,1,1.0,1,0
CHEMBL3672825,1,1,1.0,1,0
CHEMBL3672826,1,1,1.0,1,0
CHEMBL3672827,1,1,1.0,1,0
CHEMBL3672828,1,1,1.0,1,0
CHEMBL3672829,1,1,1.0,1,0
CHEMBL3672830,1,1,1.0,1,0
CHEMBL3672831,1,1,1.0,1,0
CHEMBL3672832,1,1,1.0,1,0
CHEMBL3672833,1,1,1.0,1,0
CHEMBL3672834,1,1,1.0,1,0
CHEMBL3672835,1,1,1.0,1,0
CHEMBL3672836,1,1,1.0,1,0
CHEMBL3672837,1,1,1.0,1,0
CHEMBL3672838,1,1,1.0,1,0
CHEMBL3672839,1,1,1.0,1,0
CHEMBL367442,1,1,1.0,1,0
CHEMBL3674583,1,1,1.0,1,0
CHEMBL3674584,1,1,1.0,1,0
CHEMBL3674585,1,1,1.0,1,0
CHEMBL3674586,1,1,1.0,1,0
CHEMBL3674587,1,1,1.0,1,0
CHEMBL3674588,1,1,1.0,1,0
CHEMBL367517,0,1,0.0,1,1
CHEMBL367967,0,1,0.0,1,1
CHEMBL368189,1,1,1.0,1,0
CHEMBL3681913,0,2,0.0,2,2
CHEMBL3681914,0,2,0.0,2,2
CHEMBL3681915,0,2,0.0,2,2
CHEMBL368195,2,2,1.0,1,0
CHEMBL368252,1,1,1.0,1,0
CHEMBL368268,0,1,0.0,1,1
CHEMBL368384,0,1,0.0,1,1
CHEMBL368416,1,6,0.16666666666666666,3,5
CHEMBL36877,0,4,0.0,1,4
CHEMBL368895,0,6,0.0,3,6
CHEMBL36891,8,8,1.0,1,0
CHEMBL368968,0,1,0.0,1,1
CHEMBL369014,0,1,0.0,1,1
CHEMBL369018,0,1,0.0,1,1
CHEMBL369303,2,3,0.6666666666666666,2,1
CHEMBL369309,1,2,0.5,1,1
CHEMBL3699137,1,1,1.0,1,0
CHEMBL3699138,1,1,1.0,1,0
CHEMBL3699139,1,1,1.0,1,0
CHEMBL3699140,1,1,1.0,1,0
CHEMBL3699141,1,1,1.0,1,0
CHEMBL3699142,2,2,1.0,2,0
CHEMBL370156,1,1,1.0,1,0
CHEMBL370248,1,1,1.0,1,0
CHEMBL370263,1,1,1.0,1,0
CHEMBL370328,0,1,0.0,1,1
CHEMBL3703704,1,1,1.0,1,0
CHEMBL3703705,1,1,1.0,1,0
CHEMBL3703706,1,1,1.0,1,0
CHEMBL3703707,2,2,1.0,1,0
CHEMBL3703708,2,2,1.0,1,0
CHEMBL3703709,1,1,1.0,1,0
CHEMBL3703710,1,1,1.0,1,0
CHEMBL3703711,1,1,1.0,1,0
CHEMBL3703712,1,1,1.0,1,0
CHEMBL3703713,1,1,1.0,1,0
CHEMBL3703714,1,1,1.0,1,0
CHEMBL370477,1,1,1.0,1,0
CHEMBL370516,0,1,0.0,1,1
CHEMBL370662,4,8,0.5,1,4
CHEMBL370808,1,1,1.0,1,0
CHEMBL370827,1,1,1.0,1,0
CHEMBL370889,1,1,1.0,1,0
CHEMBL370899,1,1,1.0,1,0
CHEMBL370950,0,1,0.0,1,1
CHEMBL370960,0,1,0.0,1,1
CHEMBL371113,1,1,1.0,1,0
CHEMBL371157,1,1,1.0,1,0
CHEMBL371306,1,1,1.0,1,0
CHEMBL371380,0,2,0.0,1,2
CHEMBL37139,0,1,0.0,1,1
CHEMBL3715096,1,1,1.0,1,0
CHEMBL3715173,1,1,1.0,1,0
CHEMBL3715351,0,1,0.0,1,1
CHEMBL3715362,0,1,0.0,1,1
CHEMBL3715387,0,1,0.0,1,1
CHEMBL3715975,1,1,1.0,1,0
CHEMBL3715984,1,1,1.0,1,0
CHEMBL3716154,1,1,1.0,1,0
CHEMBL3716312,1,1,1.0,1,0
CHEMBL3716712,0,1,0.0,1,1
CHEMBL3716798,1,1,1.0,1,0
CHEMBL3717077,1,1,1.0,1,0
CHEMBL3717187,1,1,1.0,1,0
CHEMBL3717283,1,1,1.0,1,0
CHEMBL371756,1,1,1.0,1,0
CHEMBL3718071,1,1,1.0,1,0
CHEMBL3718126,1,1,1.0,1,0
CHEMBL3718132,0,1,0.0,1,1
CHEMBL3718404,1,1,1.0,1,0
CHEMBL371842,1,1,1.0,1,0
CHEMBL3718725,1,1,1.0,1,0
CHEMBL3718868,1,1,1.0,1,0
CHEMBL3719193,1,1,1.0,1,0
CHEMBL372035,0,1,0.0,1,1
CHEMBL372057,1,1,1.0,1,0
CHEMBL372083,1,1,1.0,1,0
CHEMBL372171,1,2,0.5,1,1
CHEMBL372681,1,1,1.0,1,0
CHEMBL372708,1,1,1.0,1,0
CHEMBL3727437,1,1,1.0,1,0
CHEMBL3727881,1,1,1.0,1,0
CHEMBL3728351,1,1,1.0,1,0
CHEMBL3728449,1,1,1.0,1,0
CHEMBL3728600,1,1,1.0,1,0
CHEMBL3728860,1,1,1.0,1,0
CHEMBL3729106,1,1,1.0,1,0
CHEMBL372933,0,1,0.0,1,1
CHEMBL3729375,1,1,1.0,1,0
CHEMBL3729502,1,1,1.0,1,0
CHEMBL3729847,1,1,1.0,1,0
CHEMBL3729926,1,1,1.0,1,0
CHEMBL373046,1,1,1.0,1,0
CHEMBL3730515,1,1,1.0,1,0
CHEMBL3730691,1,1,1.0,1,0
CHEMBL3730798,1,1,1.0,1,0
CHEMBL3730837,1,1,1.0,1,0
CHEMBL373086,0,1,0.0,1,1
CHEMBL3731078,1,1,1.0,1,0
CHEMBL3731408,1,1,1.0,1,0
CHEMBL3731810,1,1,1.0,1,0
CHEMBL3732066,1,1,1.0,1,0
CHEMBL3732118,1,1,1.0,1,0
CHEMBL3732240,1,1,1.0,1,0
CHEMBL3732301,1,1,1.0,1,0
CHEMBL3732441,1,1,1.0,1,0
CHEMBL3732676,1,1,1.0,1,0
CHEMBL3732694,1,1,1.0,1,0
CHEMBL373303,1,1,1.0,1,0
CHEMBL3733352,1,1,1.0,1,0
CHEMBL373390,1,1,1.0,1,0
CHEMBL3734777,1,1,1.0,1,0
CHEMBL3734840,0,2,0.0,1,2
CHEMBL373492,0,1,0.0,1,1
CHEMBL3734959,0,2,0.0,1,2
CHEMBL3734983,0,2,0.0,1,2
CHEMBL3735025,0,2,0.0,1,2
CHEMBL3735077,0,2,0.0,1,2
CHEMBL3735080,1,1,1.0,1,0
CHEMBL3735196,0,2,0.0,1,2
CHEMBL3735260,0,2,0.0,1,2
CHEMBL3735309,0,2,0.0,1,2
CHEMBL3735315,0,2,0.0,1,2
CHEMBL3735368,0,2,0.0,1,2
CHEMBL3735428,0,2,0.0,1,2
CHEMBL3735482,0,2,0.0,1,2
CHEMBL3735563,0,2,0.0,1,2
CHEMBL3735582,0,2,0.0,1,2
CHEMBL3735590,0,2,0.0,1,2
CHEMBL3735648,1,1,1.0,1,0
CHEMBL3735817,0,2,0.0,1,2
CHEMBL3735836,0,2,0.0,1,2
CHEMBL3736103,0,2,0.0,1,2
CHEMBL3736271,0,2,0.0,1,2
CHEMBL3736408,0,2,0.0,1,2
CHEMBL373782,0,3,0.0,1,3
CHEMBL373834,0,3,0.0,3,3
CHEMBL373855,0,1,0.0,1,1
CHEMBL373937,4,4,1.0,1,0
CHEMBL373997,0,2,0.0,2,2
CHEMBL373998,0,2,0.0,2,2
CHEMBL374244,0,1,0.0,1,1
CHEMBL374453,0,2,0.0,2,2
CHEMBL3745752,1,2,0.5,1,1
CHEMBL3745887,2,2,1.0,1,0
CHEMBL3745935,1,1,1.0,1,0
CHEMBL3746034,2,2,1.0,1,0
CHEMBL3746036,1,1,1.0,1,0
CHEMBL3746115,1,1,1.0,1,0
CHEMBL3746243,2,2,1.0,1,0
CHEMBL3746293,1,1,1.0,1,0
CHEMBL3746320,2,2,1.0,1,0
CHEMBL3746333,1,1,1.0,1,0
CHEMBL3746444,2,2,1.0,1,0
CHEMBL3746655,2,2,1.0,1,0
CHEMBL3746854,1,1,1.0,1,0
CHEMBL3746971,1,1,1.0,1,0
CHEMBL3747019,1,1,1.0,1,0
CHEMBL3747130,1,1,1.0,1,0
CHEMBL3747365,2,2,1.0,1,0
CHEMBL3747417,1,1,1.0,1,0
CHEMBL3747490,2,2,1.0,1,0
CHEMBL375147,0,1,0.0,1,1
CHEMBL3751934,0,2,0.0,1,2
CHEMBL3752044,0,1,0.0,1,1
CHEMBL3752051,0,1,0.0,1,1
CHEMBL3752088,0,1,0.0,1,1
CHEMBL3752335,0,1,0.0,1,1
CHEMBL3752369,0,1,0.0,1,1
CHEMBL3752400,0,1,0.0,1,1
CHEMBL3752413,0,1,0.0,1,1
CHEMBL3752641,0,1,0.0,1,1
CHEMBL3752866,0,1,0.0,1,1
CHEMBL37529,0,8,0.0,1,8
CHEMBL3753037,0,1,0.0,1,1
CHEMBL3753152,0,1,0.0,1,1
CHEMBL3753668,2,2,1.0,1,0
CHEMBL3753671,0,1,0.0,1,1
CHEMBL3753782,0,2,0.0,1,2
CHEMBL3753798,0,1,0.0,1,1
CHEMBL3753949,0,1,0.0,1,1
CHEMBL3753955,0,2,0.0,1,2
CHEMBL3753970,0,2,0.0,1,2
CHEMBL3753973,0,1,0.0,1,1
CHEMBL3754002,0,1,0.0,1,1
CHEMBL3754182,0,1,0.0,1,1
CHEMBL3754379,0,1,0.0,1,1
CHEMBL3754381,0,1,0.0,1,1
CHEMBL3754608,0,2,0.0,1,2
CHEMBL3754755,0,1,0.0,1,1
CHEMBL375530,0,2,0.0,1,2
CHEMBL375569,0,1,0.0,1,1
CHEMBL375649,1,1,1.0,1,0
CHEMBL375870,0,3,0.0,3,3
CHEMBL3763572,0,1,0.0,1,1
CHEMBL3763630,1,1,1.0,1,0
CHEMBL3763698,0,1,0.0,1,1
CHEMBL3763983,0,1,0.0,1,1
CHEMBL3764354,0,1,0.0,1,1
CHEMBL3764369,0,1,0.0,1,1
CHEMBL3764641,0,1,0.0,1,1
CHEMBL3764955,0,1,0.0,1,1
CHEMBL3764998,0,1,0.0,1,1
CHEMBL376505,6,6,1.0,1,0
CHEMBL3765155,0,1,0.0,1,1
CHEMBL3765189,0,1,0.0,1,1
CHEMBL376533,1,1,1.0,1,0
CHEMBL3765499,1,1,1.0,1,0
CHEMBL3765759,0,1,0.0,1,1
CHEMBL376902,0,4,0.0,1,4
CHEMBL3769459,1,1,1.0,1,0
CHEMBL3769570,1,1,1.0,1,0
CHEMBL3769623,1,1,1.0,1,0
CHEMBL3769685,1,1,1.0,1,0
CHEMBL3769697,1,1,1.0,1,0
CHEMBL3769798,1,1,1.0,1,0
CHEMBL3769900,1,1,1.0,1,0
CHEMBL3769918,1,1,1.0,1,0
CHEMBL3769940,1,1,1.0,1,0
CHEMBL3769980,1,1,1.0,1,0
CHEMBL3769990,1,1,1.0,1,0
CHEMBL3770076,1,1,1.0,1,0
CHEMBL3770142,2,2,1.0,1,0
CHEMBL3770200,1,1,1.0,1,0
CHEMBL3770299,2,2,1.0,1,0
CHEMBL3770313,1,1,1.0,1,0
CHEMBL3770340,1,1,1.0,1,0
CHEMBL3770409,1,1,1.0,1,0
CHEMBL3770425,1,1,1.0,1,0
CHEMBL3770430,1,1,1.0,1,0
CHEMBL3770546,1,1,1.0,1,0
CHEMBL3770632,1,1,1.0,1,0
CHEMBL3770649,1,1,1.0,1,0
CHEMBL3770662,1,1,1.0,1,0
CHEMBL3770676,1,1,1.0,1,0
CHEMBL3770743,1,1,1.0,1,0
CHEMBL3770760,2,2,1.0,1,0
CHEMBL3770802,2,3,0.6666666666666666,2,1
CHEMBL3770885,1,1,1.0,1,0
CHEMBL3770923,1,1,1.0,1,0
CHEMBL3770980,1,1,1.0,1,0
CHEMBL3771018,1,1,1.0,1,0
CHEMBL3771104,1,1,1.0,1,0
CHEMBL3771134,1,1,1.0,1,0
CHEMBL3771242,1,1,1.0,1,0
CHEMBL3771306,1,1,1.0,1,0
CHEMBL377300,0,2,0.0,2,2
CHEMBL377430,0,1,0.0,1,1
CHEMBL378286,1,1,1.0,1,0
CHEMBL378371,1,1,1.0,1,0
CHEMBL3785408,2,2,1.0,1,0
CHEMBL3785571,2,2,1.0,1,0
CHEMBL3785573,2,2,1.0,1,0
CHEMBL3785575,2,2,1.0,1,0
CHEMBL3785596,2,2,1.0,1,0
CHEMBL3785703,1,3,0.3333333333333333,1,2
CHEMBL3785771,2,2,1.0,1,0
CHEMBL3785795,2,2,1.0,1,0
CHEMBL3785804,2,2,1.0,1,0
CHEMBL3786078,1,2,0.5,1,1
CHEMBL3786276,2,2,1.0,1,0
CHEMBL3786332,2,2,1.0,1,0
CHEMBL3786430,2,2,1.0,1,0
CHEMBL3786536,2,2,1.0,1,0
CHEMBL3786624,2,2,1.0,1,0
CHEMBL3786657,0,2,0.0,1,2
CHEMBL3786745,2,2,1.0,1,0
CHEMBL3787033,2,2,1.0,1,0
CHEMBL3787061,0,2,0.0,1,2
CHEMBL3787081,2,2,1.0,1,0
CHEMBL3787093,2,2,1.0,1,0
CHEMBL3787135,2,2,1.0,1,0
CHEMBL3787292,2,2,1.0,1,0
CHEMBL3787480,2,2,1.0,1,0
CHEMBL3787512,2,2,1.0,1,0
CHEMBL3787557,2,2,1.0,1,0
CHEMBL3787584,0,2,0.0,1,2
CHEMBL379059,1,1,1.0,1,0
CHEMBL379218,0,2,0.0,2,2
CHEMBL379367,1,1,1.0,1,0
CHEMBL379386,0,1,0.0,1,1
CHEMBL379463,1,1,1.0,1,0
CHEMBL379747,1,1,1.0,1,0
CHEMBL380093,0,1,0.0,1,1
CHEMBL3805348,1,1,1.0,1,0
CHEMBL3805409,0,2,0.0,2,2
CHEMBL380546,1,1,1.0,1,0
CHEMBL3805508,0,2,0.0,2,2
CHEMBL3805675,0,2,0.0,2,2
CHEMBL3805849,0,2,0.0,2,2
CHEMBL3805893,0,2,0.0,2,2
CHEMBL380596,1,1,1.0,1,0
CHEMBL380605,1,1,1.0,1,0
CHEMBL3806108,1,2,0.5,2,1
CHEMBL380645,1,1,1.0,1,0
CHEMBL3808490,0,1,0.0,1,1
CHEMBL3808543,0,1,0.0,1,1
CHEMBL3809020,1,3,0.3333333333333333,3,2
CHEMBL3809675,0,1,0.0,1,1
CHEMBL3810387,0,1,0.0,1,1
CHEMBL381457,1,1,1.0,1,0
CHEMBL381465,1,3,0.3333333333333333,1,2
CHEMBL381773,1,1,1.0,1,0
CHEMBL3817872,1,2,0.5,2,1
CHEMBL3817885,0,2,0.0,2,2
CHEMBL3817986,0,1,0.0,1,1
CHEMBL3818002,1,2,0.5,2,1
CHEMBL3818003,0,1,0.0,1,1
CHEMBL3818008,1,2,0.5,2,1
CHEMBL3818011,1,2,0.5,2,1
CHEMBL3818099,0,2,0.0,2,2
CHEMBL3818120,0,1,0.0,1,1
CHEMBL3818168,0,2,0.0,2,2
CHEMBL3818195,0,2,0.0,2,2
CHEMBL3818245,0,2,0.0,2,2
CHEMBL3818302,0,1,0.0,1,1
CHEMBL3818353,0,2,0.0,2,2
CHEMBL3818368,1,2,0.5,2,1
CHEMBL3818467,1,2,0.5,2,1
CHEMBL3818498,0,2,0.0,2,2
CHEMBL3818521,1,2,0.5,2,1
CHEMBL3818561,2,2,1.0,2,0
CHEMBL3818567,1,1,1.0,1,0
CHEMBL3818603,0,2,0.0,2,2
CHEMBL3818609,1,2,0.5,2,1
CHEMBL3818636,0,2,0.0,2,2
CHEMBL3818653,0,1,0.0,1,1
CHEMBL3818668,1,1,1.0,1,0
CHEMBL3818695,1,2,0.5,2,1
CHEMBL3818698,0,1,0.0,1,1
CHEMBL3818740,0,1,0.0,1,1
CHEMBL3818744,0,2,0.0,2,2
CHEMBL3818754,0,2,0.0,2,2
CHEMBL3818772,0,2,0.0,2,2
CHEMBL3818783,1,2,0.5,2,1
CHEMBL3818794,0,1,0.0,1,1
CHEMBL3818814,0,2,0.0,2,2
CHEMBL3818824,1,1,1.0,1,0
CHEMBL3818894,2,2,1.0,2,0
CHEMBL3818912,0,2,0.0,2,2
CHEMBL3818941,1,2,0.5,2,1
CHEMBL3818962,0,1,0.0,1,1
CHEMBL3819017,0,2,0.0,2,2
CHEMBL3819092,0,2,0.0,2,2
CHEMBL3819098,0,2,0.0,2,2
CHEMBL3819104,1,2,0.5,2,1
CHEMBL3819144,0,2,0.0,2,2
CHEMBL3819161,2,2,1.0,2,0
CHEMBL3819175,0,1,0.0,1,1
CHEMBL3819223,1,2,0.5,2,1
CHEMBL3819246,1,2,0.5,2,1
CHEMBL3819267,0,2,0.0,2,2
CHEMBL3819275,0,1,0.0,1,1
CHEMBL3819281,1,2,0.5,2,1
CHEMBL381929,1,1,1.0,1,0
CHEMBL3819351,0,2,0.0,2,2
CHEMBL3819387,1,2,0.5,2,1
CHEMBL3819390,0,2,0.0,2,2
CHEMBL3819573,0,1,0.0,1,1
CHEMBL3819604,0,1,0.0,1,1
CHEMBL3819615,0,2,0.0,2,2
CHEMBL3819638,0,2,0.0,2,2
CHEMBL382249,1,1,1.0,1,0
CHEMBL3822902,1,1,1.0,1,0
CHEMBL3823483,1,3,0.3333333333333333,2,2
CHEMBL3823499,1,1,1.0,1,0
CHEMBL3823505,1,3,0.3333333333333333,2,2
CHEMBL3823532,1,3,0.3333333333333333,2,2
CHEMBL3823752,0,1,0.0,1,1
CHEMBL3823933,0,1,0.0,1,1
CHEMBL382653,1,1,1.0,1,0
CHEMBL383018,1,1,1.0,1,0
CHEMBL383219,1,1,1.0,1,0
CHEMBL38338,0,8,0.0,1,8
CHEMBL383779,1,1,1.0,1,0
CHEMBL38380,0,1,0.0,1,1
CHEMBL384073,2,5,0.4,3,3
CHEMBL384304,0,2,0.0,2,2
CHEMBL384435,0,2,0.0,2,2
CHEMBL385631,0,1,0.0,1,1
CHEMBL385812,1,1,1.0,1,0
CHEMBL385954,0,2,0.0,2,2
CHEMBL386051,0,2,0.0,2,2
CHEMBL38644,1,1,1.0,1,0
CHEMBL386668,1,1,1.0,1,0
CHEMBL38683,0,2,0.0,1,2
CHEMBL387636,1,1,1.0,1,0
CHEMBL387918,0,2,0.0,1,2
CHEMBL3883356,0,2,0.0,1,2
CHEMBL3883414,0,2,0.0,1,2
CHEMBL3883448,0,2,0.0,1,2
CHEMBL3883458,0,2,0.0,1,2
CHEMBL3883541,0,2,0.0,1,2
CHEMBL3883580,0,2,0.0,1,2
CHEMBL3883639,0,2,0.0,1,2
CHEMBL3883660,2,2,1.0,1,0
CHEMBL3883764,2,2,1.0,1,0
CHEMBL3883813,0,2,0.0,1,2
CHEMBL3883820,0,2,0.0,1,2
CHEMBL3883943,0,2,0.0,1,2
CHEMBL3884015,0,2,0.0,1,2
CHEMBL3884027,0,2,0.0,1,2
CHEMBL3884031,0,2,0.0,1,2
CHEMBL3884086,0,2,0.0,1,2
CHEMBL3884113,0,2,0.0,1,2
CHEMBL3884241,0,2,0.0,1,2
CHEMBL3884250,0,2,0.0,1,2
CHEMBL3884570,0,2,0.0,1,2
CHEMBL3884583,0,2,0.0,1,2
CHEMBL3884627,0,2,0.0,1,2
CHEMBL3884764,0,2,0.0,1,2
CHEMBL3884821,2,2,1.0,1,0
CHEMBL3884845,0,2,0.0,1,2
CHEMBL3884861,0,2,0.0,1,2
CHEMBL3884932,0,2,0.0,1,2
CHEMBL3885021,0,2,0.0,1,2
CHEMBL3885036,0,2,0.0,1,2
CHEMBL3885043,0,2,0.0,1,2
CHEMBL3885092,0,2,0.0,1,2
CHEMBL3885267,0,2,0.0,1,2
CHEMBL3885316,0,2,0.0,1,2
CHEMBL3885328,0,2,0.0,1,2
CHEMBL3885333,0,2,0.0,1,2
CHEMBL3885335,0,2,0.0,1,2
CHEMBL3885360,0,2,0.0,1,2
CHEMBL3885431,0,2,0.0,1,2
CHEMBL3885482,0,2,0.0,1,2
CHEMBL38867,0,2,0.0,1,2
CHEMBL388931,0,1,0.0,1,1
CHEMBL388978,103,109,0.944954128440367,18,6
CHEMBL3890694,2,2,1.0,1,0
CHEMBL3891185,1,1,1.0,1,0
CHEMBL38914,0,2,0.0,1,2
CHEMBL3891434,1,1,1.0,1,0
CHEMBL3891959,0,1,0.0,1,1
CHEMBL3892270,2,2,1.0,1,0
CHEMBL3892343,1,1,1.0,1,0
CHEMBL3893052,0,1,0.0,1,1
CHEMBL3894043,4,4,1.0,1,0
CHEMBL3894518,1,1,1.0,1,0
CHEMBL3895163,2,2,1.0,1,0
CHEMBL3895209,1,1,1.0,1,0
CHEMBL3896237,1,1,1.0,1,0
CHEMBL3896413,1,1,1.0,1,0
CHEMBL3896826,0,1,0.0,1,1
CHEMBL389706,0,2,0.0,1,2
CHEMBL389707,0,2,0.0,1,2
CHEMBL3897192,1,1,1.0,1,0
CHEMBL3897670,1,1,1.0,1,0
CHEMBL3897760,1,1,1.0,1,0
CHEMBL3897882,2,2,1.0,1,0
CHEMBL3897929,1,1,1.0,1,0
CHEMBL3898387,1,1,1.0,1,0
CHEMBL389843,1,1,1.0,1,0
CHEMBL3898458,1,1,1.0,1,0
CHEMBL3899270,0,1,0.0,1,1
CHEMBL389929,0,2,0.0,1,2
CHEMBL3899466,1,1,1.0,1,0
CHEMBL3899662,1,1,1.0,1,0
CHEMBL3900184,1,1,1.0,1,0
CHEMBL3900554,1,1,1.0,1,0
CHEMBL3900757,0,2,0.0,2,2
CHEMBL3901571,0,1,0.0,1,1
CHEMBL3902019,0,1,0.0,1,1
CHEMBL3902549,0,1,0.0,1,1
CHEMBL3902937,1,1,1.0,1,0
CHEMBL3903225,1,1,1.0,1,0
CHEMBL3903421,1,1,1.0,1,0
CHEMBL390394,0,1,0.0,1,1
CHEMBL39040,0,2,0.0,1,2
CHEMBL3905143,1,1,1.0,1,0
CHEMBL3905191,1,1,1.0,1,0
CHEMBL3905332,0,1,0.0,1,1
CHEMBL3905342,1,1,1.0,1,0
CHEMBL3906674,1,1,1.0,1,0
CHEMBL3906899,0,1,0.0,1,1
CHEMBL3907484,1,1,1.0,1,0
CHEMBL3907504,0,1,0.0,1,1
CHEMBL3907638,0,1,0.0,1,1
CHEMBL3907763,1,1,1.0,1,0
CHEMBL3908316,0,1,0.0,1,1
CHEMBL3908956,1,1,1.0,1,0
CHEMBL3909336,1,1,1.0,1,0
CHEMBL391071,1,1,1.0,1,0
CHEMBL3910956,0,1,0.0,1,1
CHEMBL3911092,2,2,1.0,1,0
CHEMBL3911391,1,1,1.0,1,0
CHEMBL3912433,1,1,1.0,1,0
CHEMBL3913574,0,1,0.0,1,1
CHEMBL3914123,1,1,1.0,1,0
CHEMBL391451,0,2,0.0,2,2
CHEMBL3915949,0,1,0.0,1,1
CHEMBL3916448,1,1,1.0,1,0
CHEMBL3916465,0,1,0.0,1,1
CHEMBL3916476,1,1,1.0,1,0
CHEMBL391738,1,1,1.0,1,0
CHEMBL3917393,1,1,1.0,1,0
CHEMBL39178,0,2,0.0,1,2
CHEMBL3918278,0,1,0.0,1,1
CHEMBL3918580,0,2,0.0,1,2
CHEMBL3919295,1,1,1.0,1,0
CHEMBL3919319,0,1,0.0,1,1
CHEMBL391937,1,1,1.0,1,0
CHEMBL3919374,0,1,0.0,1,1
CHEMBL391938,1,1,1.0,1,0
CHEMBL3919697,1,1,1.0,1,0
CHEMBL3920043,1,1,1.0,1,0
CHEMBL3920184,2,2,1.0,1,0
CHEMBL3920958,0,1,0.0,1,1
CHEMBL392133,0,1,0.0,1,1
CHEMBL3921345,0,1,0.0,1,1
CHEMBL3921350,1,1,1.0,1,0
CHEMBL392137,1,2,0.5,2,1
CHEMBL3921820,1,1,1.0,1,0
CHEMBL3922004,1,1,1.0,1,0
CHEMBL3922230,1,1,1.0,1,0
CHEMBL3922524,1,1,1.0,1,0
CHEMBL3922573,0,1,0.0,1,1
CHEMBL3922588,0,1,0.0,1,1
CHEMBL3922900,1,1,1.0,1,0
CHEMBL392374,1,1,1.0,1,0
CHEMBL3923785,0,1,0.0,1,1
CHEMBL3924040,1,1,1.0,1,0
CHEMBL3924206,0,1,0.0,1,1
CHEMBL3924218,0,1,0.0,1,1
CHEMBL3924926,1,1,1.0,1,0
CHEMBL3924943,0,1,0.0,1,1
CHEMBL3925374,1,1,1.0,1,0
CHEMBL3925434,1,1,1.0,1,0
CHEMBL3926157,1,1,1.0,1,0
CHEMBL3926168,1,1,1.0,1,0
CHEMBL3926408,0,1,0.0,1,1
CHEMBL3926448,1,1,1.0,1,0
CHEMBL3926852,1,1,1.0,1,0
CHEMBL392734,0,1,0.0,1,1
CHEMBL392778,1,1,1.0,1,0
CHEMBL392779,1,1,1.0,1,0
CHEMBL3927969,0,1,0.0,1,1
CHEMBL3928203,1,1,1.0,1,0
CHEMBL3928223,0,1,0.0,1,1
CHEMBL3928291,0,1,0.0,1,1
CHEMBL3928311,1,1,1.0,1,0
CHEMBL3928976,1,1,1.0,1,0
CHEMBL392953,0,1,0.0,1,1
CHEMBL3929530,0,1,0.0,1,1
CHEMBL3929904,1,1,1.0,1,0
CHEMBL393150,0,1,0.0,1,1
CHEMBL3931500,0,2,0.0,2,2
CHEMBL3931556,1,1,1.0,1,0
CHEMBL393193,1,1,1.0,1,0
CHEMBL393256,1,1,1.0,1,0
CHEMBL3932602,1,1,1.0,1,0
CHEMBL3932979,1,1,1.0,1,0
CHEMBL3933658,1,1,1.0,1,0
CHEMBL3933767,2,2,1.0,1,0
CHEMBL393394,0,1,0.0,1,1
CHEMBL393475,0,1,0.0,1,1
CHEMBL3935352,1,1,1.0,1,0
CHEMBL393545,3,4,0.75,3,1
CHEMBL3935716,1,1,1.0,1,0
CHEMBL3935719,1,1,1.0,1,0
CHEMBL393591,2,2,1.0,1,0
CHEMBL3936233,0,1,0.0,1,1
CHEMBL3936823,1,1,1.0,1,0
CHEMBL3937206,0,1,0.0,1,1
CHEMBL3937484,0,1,0.0,1,1
CHEMBL393791,0,1,0.0,1,1
CHEMBL3937931,1,1,1.0,1,0
CHEMBL3938066,0,1,0.0,1,1
CHEMBL3938153,1,1,1.0,1,0
CHEMBL3938320,0,1,0.0,1,1
CHEMBL393853,0,1,0.0,1,1
CHEMBL393927,1,1,1.0,1,0
CHEMBL393930,0,1,0.0,1,1
CHEMBL393932,0,1,0.0,1,1
CHEMBL3939508,1,1,1.0,1,0
CHEMBL3939629,0,1,0.0,1,1
CHEMBL3939774,1,1,1.0,1,0
CHEMBL393979,2,2,1.0,1,0
CHEMBL3940223,1,1,1.0,1,0
CHEMBL3940259,0,1,0.0,1,1
CHEMBL3940537,1,1,1.0,1,0
CHEMBL3940581,1,1,1.0,1,0
CHEMBL3941571,0,1,0.0,1,1
CHEMBL3942164,0,2,0.0,2,2
CHEMBL3942189,0,1,0.0,1,1
