molregno,canonical_smiles
2005850,Cn1c(OC[C@H]2CCN(c3ccsc3)C2)nc(-c2ccncn2)cc1=O
2005851,Cn1c(OC[C@@H]2CCN(c3ccsc3)C2)nc(-c2ccncc2F)cc1=O
2005852,Cn1c(OC[C@H]2CCN(c3ccccc3)C2)nc(-c2ccncn2)cc1=O
2005853,Cn1c(OC[C@H]2CCN(c3ccccc3)C2)nc(-c2ccncc2F)cc1=O
2005854,Cn1c(OC[C@@H]2CCN(c3ccccc3)C2)nc(-c2ccncc2F)cc1=O
2005855,Cn1c(OCC(=O)c2ccccc2)nc(-c2ccncn2)cc1=O
2005856,Cn1c(OCCc2ccccc2)nc(-c2ccncn2)cc1=O
2005857,Cn1c(OCC(=O)c2ccc(Br)cc2)nc(-c2ccncc2F)cc1=O
2005858,Cn1c(OCC(=O)c2ccc(Br)cc2)nc(-c2ccncc2)cc1=O
2005859,Cn1c(OCC(=O)c2ccc(Br)cc2)nc(-c2ccncn2)cc1=O
2005860,Cn1c(OCCc2ccc(CN3CCCCC3)cc2)nc(-c2ccncc2)cc1=O
2005861,CN(C)Cc1ccc(CCOc2nc(-c3ccncc3)cc(=O)n2C)cc1
2005862,Cn1c(OCC2(c3ccccc3)OCCO2)nc(-c2ccncn2)cc1=O
2005863,Cn1c(OCC(OC2CCCCO2)c2ccccc2)nc(-c2ccncn2)cc1=O
2005864,Cn1c(OC2CCN(c3cccc(CN4CCCCC4)c3)CC2)nc(-c2ccncn2)cc1=O
289674,Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CO)cc1
2007626,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)C[C@H](O)CCO[C@H](c3ccccc3)C[C@@H]3CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O3
2007627,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)C[C@H](O)CCO[C@H](c3ccc(Br)cc3)C[C@@H]3CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O3
2007628,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)C[C@H](O)CCO[C@H](c3ccc(-c4ccccc4)cc3)C[C@@H]3CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O3
2007629,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H](CO)OC(=O)C[C@H](O)CCO[C@H](c3ccc(CCCOCCOCC)cc3)C[C@@H]3CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O3
2007630,CCCCCC/C=C/c1ccc([C@@H]2C[C@@H]3CCO[C@H](/C=C/C(C)(C)[C@]4(O)O[C@@H](C/C(=C\C(=O)OC)[C@@H]4OC(=O)CCCCCCC)C[C@H](CO)OC(=O)C[C@H](O)CCO2)O3)cc1
2007631,CCCCCCCCCCCC/C=C/c1ccc([C@@H]2C[C@@H]3CCO[C@H](/C=C/C(C)(C)[C@]4(O)O[C@@H](C/C(=C\C(=O)OC)[C@@H]4OC(=O)CCCCCCC)C[C@H](CO)OC(=O)C[C@H](O)CCO2)O3)cc1
290760,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)OCc1ccccc1
292317,CC(C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)OCc1ccccc1
294229,CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NS(=O)(=O)c4ccccc4)nc3n2)CC1
2015030,NC[C@H]1O[C@@H](n2c(SCC(=O)NC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@@H](O)C3O)nc3c(N)ncnc32)[C@@H](O)C1O
2015031,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CNCC#Cc2nc3c(N)ncnc3n2[C@@H]2O[C@H](CO)C(O)[C@@H]2O)C(O)[C@@H]1O
2015032,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COCC#Cc2nc3c(N)ncnc3n2[C@@H]2O[C@H](CO)C(O)[C@@H]2O)C(O)[C@@H]1O
282613,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3ccccc3Br)c12
299309,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccccc4)cc3)c2cc1OC
293504,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CO)C(=O)N[C@H](/C=C/[C@@H](C)COCc1ccccc1)Cc1ccccc1
289467,C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CO)C(=O)OCc1ccccc1
296926,CN(C)CCCn1nc(C2=C(c3cn(-c4cccnc4)c4ccccc34)C(=O)NC2=O)c2ccccc21
52674,Cc1ccc(Nc2nc(O)c3[nH]cnc3n2)cc1
296900,CN(C)CCCn1nc(C2=C(c3cn(-c4ccc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21
52976,CCSCc1ccc2c(c1)c1c3c(c4c5ccccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O
289972,CC(C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)OCc1ccccc1
289306,CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1
292819,CC(C)[C@@H](NC(=O)[C@@H](CC(N)=O)NC(=O)[C@H](N)CO)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](C)C(=O)OCc1ccccc1
305277,O=Nc1c(-c2c(O)[nH]c3ccc([N+](=O)[O-])cc23)[nH]c2ccccc12
305612,CC(=O)N[C@@H]1CSC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](CO)NC1=O
2032428,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N2CCN(C)CC2)cc1)c1ccccc1
2032429,CN(C)Cc1ccc(N/C(=C2\C(=O)Nc3cc(C#CC(=O)NCC(F)F)ccc32)c2ccccc2)cc1
2032430,O=C(C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCC2)cc1)c1ccccc1)NCC(F)F
2032431,O=C(C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCC2)cc1)c1ccccc1)NCCF
2032432,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN2CCCC2)cc1)c1ccccc1
2032433,CCNC(=O)C#Cc1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(CN(C)C)cc1)c1ccccc1
334536,COc1ccc(C#CC(C)(C)O)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)cnc12
320060,CN1CCC(c2cc(-c3ccncc3)c(-c3nccs3)[nH]2)CC1
320184,NCCCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
324152,COc1cc(OC)cc(-c2cc3cnc(N(CCCCCOCc4ccccc4)C(C)=O)cc3nc2NC(=O)NC(C)(C)C)c1
2037041,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCNC4)ncc23)ccn1
2037042,COc1cccc(F)c1CN1CCC[C@H](NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1
2037043,COc1cccc(F)c1CN1CCCC(NC(=O)Nc2cc3[nH]nc(-c4ccnc(C)c4)c3cn2)C1
2037044,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCc4ccccc4)ncc23)ccn1
2037045,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccccc4)ncc23)ccn1
2037046,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccc(Cl)c(Cl)c4)ncc23)ccn1
2037047,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CO)c4ccccc4)ncc23)ccn1
2037048,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](C)c4ccc(F)cc4)ncc23)ccn1
2037049,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccncc4)ncc23)ccn1
2037050,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4nnc(C)o4)ncc23)ccn1
2037051,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccnc4)ncc23)ccn1
317988,CNc1nccc(/C(C#N)=C2\Nc3ccccc3S2)n1
317894,COc1ccc(CCNc2nccc(/C(C#N)=C3\Nc4ccccc4S3)n2)cc1
329223,O=P(O)(O)C(Nc1cccc(Br)c1)P(=O)(O)O
334686,COc1ccc(C#CC(C)(C)N)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ncc12
330206,CC(=O)N1C[C@H](O)CC1CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
317856,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCCn2cccn2)n1
318161,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCN2CCOCC2)n1
318012,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccccc2)n1
317829,CNCCCN(C)c1nccc(/C(C#N)=C2\Nc3ccccc3S2)n1
318016,Cn1cncc1CCNc1nccc(/C(C#N)=C2\Nc3ccccc3S2)n1
330198,CC(O)[C@H](C)N1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
330249,CC(C)OCC(O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
316695,COc1ccc(-c2c(C)n[nH]c2-c2cc(Cl)c(O)cc2O)cc1
55792,COc1ccc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)cc1O
2040655,C[C@H](N)c1nc(-c2ccc(N3CCN(c4nc(-c5ccncc5)cc(=O)n4C)[C@H](C)C3)cc2)no1
2040649,COc1ccccc1N1C[C@@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)C[C@@H]2C1
2042203,Cc1cn(Cc2ccc(CSCC(=O)O)cc2)c(=O)[nH]c1=O
2040499,CCOCCCn1c(=S)[nH]c2cc(C(=O)NCC3COc4ccccc4O3)ccc2c1=O
2042204,Cc1cn(Cc2ccc(CCCC=O)c(F)c2)c(=O)[nH]c1=O
2040646,Cn1c(N2CCO[C@H]3CCCC[C@@H]32)nc(-c2ccncn2)cc1=O
2040650,COc1cccc(N[C@@H]2CCN(c3nc(-c4ccncn4)cc(=O)n3C)C2)c1
2040654,C[C@@H]1CN(C(=O)c2ccc(N(C)C)cc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C
2040653,C[C@@H]1CN(c2ncccn2)CCN1c1nc(-c2ccncc2F)cc(=O)n1C
2042205,Cc1cn(Cc2ccc(CCCC(=O)O)c(F)c2)c(=O)[nH]c1=O
2040648,Cl.Cl.Cn1c(N2CCN3CCc4ccccc4C3C2)nc(-c2ccncc2)cc1=O
2040645,Cn1c(N2CCO[C@H]3c4ccccc4OC[C@H]32)nc(-c2ccncn2)cc1=O
2040642,Cn1c(N2CC3CCC2C(c2ccccc2)C3)nc(-c2ccncc2)cc1=O
2040644,COc1ccc2c(c1)CC[C@H]1[C@H]2OCCN1c1nc(-c2ccncc2F)cc(=O)n1C
334374,COc1ccc(C(=O)NC2CCCC2)cc1-c1[nH]nc2nc(Nc3ccc(F)cc3F)ccc12
2040643,COc1ccccc1NC1CC2CCC(C1)N2c1nc(-c2ccncc2F)cc(=O)n1C
2040647,Cn1c(N2C3CCCC2CC3)nc(-c2ccncc2F)cc1=O
2042200,COC(=O)CCCc1ccc(Cn2cc(C)c(=O)[nH]c2=O)cc1
2040595,COc1cccc2c1CC[C@@H]1[C@H]2OCCN1c1nc(-c2ccncc2)cc(=O)n1C
319366,Cc1cc(-c2cc(C3CCN(C)CC3)[nH]c2-c2ccc(F)cc2)ccn1
2040651,Cn1c(N2CCCC2Cc2ccccc2)nc(-c2ccncc2F)cc1=O
2040641,Cn1c(N2CCO[C@H]3c4ccccc4CC[C@@H]32)nc(-c2ccncc2F)cc1=O
2040652,C[C@@H]1CN(c2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C
318127,CCCNc1nccc(/C(C#N)=C2\Nc3ccccc3S2)n1
320137,CN1CCC(c2cc(-c3ccncc3)c(-c3cccc(F)c3)[nH]2)CC1
330183,CC(O)[C@@H](CO)N1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
322773,OCCCCn1cnc2c(O)nc(Oc3ccccc3)nc21
319782,CCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
318183,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccc(N)cc2)n1
2044475,CC(=O)N1CCC(Oc2ccc([C@H]3CN(c4nc(-c5ccncc5F)cc(=O)n4C)CCO3)cc2)CC1
2044343,CN(c1ccc([C@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1)[C@@H]1CCOC1
2044490,CN(C)CC(=O)Nc1ccc([C@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1
2044346,Cl.Cl.Cl.Cn1c(N2CCO[C@@H](c3ccc(OCCN4CCOCC4)cc3)C2)nc(-c2ccncc2F)cc1=O
2044531,CN(C)C(=O)Nc1ccc([C@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1
2044512,COc1ccc(-c2ccc([C@H]3CN(c4nc(-c5ccncc5F)cc(=O)n4C)CCN3)cc2)cc1.Cl.Cl
2044334,CN(c1ccc([C@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1)c1ccccn1
317957,N#C/C(=C1/Nc2ccccc2S1)c1cccc(Cl)n1
2044528,COC(=O)Nc1ccc([C@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)cc1
2044288,COc1ccc(NC(C)=O)cc1[C@H]1CN(c2nc(-c3ccncc3F)cc(=O)n2C)CCO1
2044421,Cn1c(N2CCO[C@@H](c3c(F)cccc3Cl)C2)nc(-c2ccncc2F)cc1=O
2044342,Cn1c(N2CCO[C@@H](c3ccc(N[C@@H]4CCOC4)cc3)C2)nc(-c2ccncc2F)cc1=O
330204,CC(=O)OCCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
2044289,CC(=O)Nc1cccc([C@H]2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)c1
2044297,Cn1c(N2CCN[C@@H](c3ccc(-c4ncon4)cc3)C2)nc(-c2ccncc2F)cc1=O
2044332,Cc1cc(C2CN(c3nc(-c4ccncc4F)cc(=O)n3C)CCO2)ccc1Br
2044392,Cl.Cl.Cl.Cl.Cn1c(N2CCN[C@@H](c3ccc(N4CCN(c5ccccc5)CC4)cc3)C2)nc(-c2ccncc2F)cc1=O
318089,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccc(O)cc2)n1
2044276,Cn1c(N2CCO[C@@H](c3ccc(N)cc3)C2)nc(-c2ccncc2F)cc1=O
2044549,CC(C)Oc1ccc(-c2ccc([C@H]3CN(c4nc(-c5ccncc5F)cc(=O)n4C)CCN3)cc2)cc1
2044337,Cn1c(N2CCO[C@@H](c3ccc(NC(=O)C(C)(C)C)cc3)C2)nc(-c2ccncc2F)cc1=O
2044420,Cn1c(N2CCO[C@@H](c3cc4ccccc4o3)C2)nc(-c2ccncc2F)cc1=O
2044503,Cn1c(N2CCO[C@@H](c3ccc(N4CCC(N5CCCC5)CC4)cc3)C2)nc(-c2ccncc2F)cc1=O
2044430,Cl.Cl.Cl.Cn1c(N2CCN[C@@H](c3ccc(N4CCCCC4)cc3)C2)nc(-c2ccncc2F)cc1=O
2048944,COc1cc(-c2ccc3ncc(-c4cccnc4)n3n2)cc(OC)c1OC
2044255,Cn1c(N2CCOC(c3ccc4c(c3)CCC(=O)N4)C2)nc(-c2ccncc2F)cc1=O
2044300,Cc1nc(-c2ccc([C@H]3CN(c4nc(-c5ccncc5F)cc(=O)n4C)CCN3)cc2)no1
2044331,Cn1c(N2CCO[C@@H](c3ccc(NC(=O)C4CCCCC4)cc3)C2)nc(-c2ccncc2F)cc1=O
319727,CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)c(Br)c3)[nH]2)CC1
2044285,Cn1c(N2CCO[C@@H](c3ccc(C(=O)N4CCOCC4)cc3)C2)nc(-c2ccncc2F)cc1=O
368617,CNCc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
2050711,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC1=O
2052064,CN1CCN(c2ccc3nc(-c4ccc(C(=O)N5CCOCC5)cc4)c(-c4ccncc4)n3n2)CC1
352814,CCC(=O)Nc1nc(C)c(-c2csc(Nc3cccc(C(=O)O)c3)n2)s1
2052067,CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccccc4)n3n2)CC1
2052055,CN1CCN(c2ccc3nc(-c4ccc5ncsc5c4)c(-c4ccncc4)n3n2)CC1
2052059,CN1CCN(c2ccc3nc(-c4ccc(-c5ccccc5)cc4)c(-c4ccncc4)n3n2)CC1
2052066,CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4cccnc4)n3n2)CC1
2050712,CC(C)C[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC2CCN(C(=N)N)CC2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](N)CSSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC1=O
2052051,CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccncc4)n3n2)CC1
2052070,CN1CCN(c2ccc3nc(-c4cccc5c4OCO5)c(-c4ccncc4)n3c2)CC1
2052068,c1cc2c(c(-c3nc4cccnn4c3-c3ccncc3)c1)OCO2
2052062,CN1CCN(c2ccc3nc(-c4cccc(-c5ccsc5)c4)c(-c4ccncc4)n3n2)CC1
2052065,CN1CCN(c2ccc3nc(-c4cccc(C(=O)N5CCOCC5)c4)c(-c4ccncc4)n3n2)CC1
2052054,CN1CCN(c2ccc3nc(-c4ccc5c(c4)OCCO5)c(-c4ccncc4)n3n2)CC1
2052056,CN1CCN(c2ccc3nc(-c4cccc5ccccc45)c(-c4ccncc4)n3n2)CC1
2052058,CCOc1ccc2c(-c3nc4ccc(N5CCN(C)CC5)nn4c3-c3ccncc3)cccc2c1
2052053,CN1CCN(c2ccc3nc(-c4cccc5c4OCCO5)c(-c4ccncc4)n3n2)CC1
2052052,CN1CCN(c2ccc3nc(-c4ccc5c(c4)OCO5)c(-c4ccncc4)n3n2)CC1
2051999,CC1(C)c2cc(C3CCN(CC4CCOCC4)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21
2052061,CN1CCN(c2ccc3nc(-c4cccc(-c5cccs5)c4)c(-c4ccncc4)n3n2)CC1
2052050,COc1cccc(-c2nc3ccc(N4CCN(C)CC4)nn3c2-c2ccncc2)c1
2052057,COc1ccc2c(-c3nc4ccc(N5CCN(C)CC5)nn4c3-c3ccncc3)cccc2c1
2052063,CN1CCN(c2ccc3nc(-c4ccc(-c5ccccc5)s4)c(-c4ccncc4)n3n2)CC1
2052060,CN1CCN(c2ccc3nc(-c4cccc(-c5ccccc5)c4)c(-c4ccncc4)n3n2)CC1
371751,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1ccc(-c2ccc(C(=O)O)o2)cc1
353147,O=Nc1c(-c2c(O)[nH]c3c(Br)cccc23)[nH]c2ccccc12
372540,CSc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O
373058,Brc1c(Br)c(Br)c2[nH]cnc2c1Br
365209,Cc1cn(C/C=C\COC(c2ccccc2)(c2ccccc2)c2ccc(Cl)cc2)c(=O)[nH]c1=O
365210,Cc1cn(C/C=C\COC(c2ccccc2)(c2ccccc2)c2ccncc2)c(=O)[nH]c1=O
365173,Cc1cn(CCCCCCCCOC(c2ccccc2)(c2ccccc2)c2ccccc2)c(=O)[nH]c1=O
365460,CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(Cl)c(Cl)c2)CC(=O)N1
2055723,C[C@@](O)(c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F
2055727,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4nc(N)ccc4Cl)sc23)c1
2057455,CN1CCn2nc(Nc3cc(-c4ccc(F)c(NC(=O)c5cc6ccccc6s5)c4F)n[nH]c3=O)cc2C1
2055730,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4nc(N)ncc4Cl)sc23)c1
2055539,CN1CCn2nc(Nc3cc(-c4ccc(F)c(NC(=O)c5cc6ccccc6s5)c4)n[nH]c3=O)cc2C1
2057453,Cc1c(NC(=O)c2cc3ccccc3s2)cccc1-c1cc(Nc2cc3n(n2)CCN(C)C3)c(=O)[nH]n1
2055731,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4c(Cl)cnc(N)c4F)sc23)c1
2057454,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ccccc2s1
2055725,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1
2055543,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cnc(C(C)(C)C)cn1
2055728,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4nc(N)c(F)cc4Cl)sc23)c1
2055729,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4cc(N)ncc4Cl)sc23)c1
2055540,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2ncccc2s1
2057456,Cc1ccc(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)c(C)c1NC(=O)c1cc2ccccc2s1
2055538,Cc1ccc(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)c(F)c1NC(=O)c1cc2ccccc2s1
2055541,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1cc2cccnc2s1
2055726,CC(C)(O)c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4c(F)cccc4Cl)sc23)c1
2055542,Cc1c(-c2cc(Nc3cc4n(n3)CCN(C)C4)c(=O)[nH]n2)ccc(F)c1NC(=O)c1ccc(C(C)(C)C)cc1
2055724,C[C@](O)(c1ccnc(-c2cccc3cc([C@H](NS(=O)(=O)C4CC4)c4ccccc4Cl)sc23)c1)C(F)(F)F
369768,O=c1nc2oc(-c3cccc(O)c3)cc2cn1[C@H]1C[C@H](O)[C@@H](CO)O1
2059494,COc1cccc2c(/C(C#N)=C/c3cccnc3)c[nH]c12
2058008,C(=N/OCc1ccccc1)\c1cn(-c2ccccc2)nc1-c1ccccc1
2058009,Fc1ccccc1CO/N=C/c1cn(-c2ccccc2)nc1-c1ccccc1
2058025,Fc1ccccc1CO/N=C/c1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
2058016,COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2)cc1
2058022,Fc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2Cl)cc1
2058020,Fc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2)cc1
2058011,Clc1ccc(CO/N=C/c2cn(-c3ccccc3)nc2-c2ccccc2)c(Cl)c1
2058010,Clc1ccccc1CO/N=C/c1cn(-c2ccccc2)nc1-c1ccccc1
2058023,Fc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccc(Cl)cc2Cl)cc1
52325,CCCSCc1ccc2c(c1)c1c3c(c4c5cc(CSCCC)ccc5n5c4c1n2[C@H]1C[C@](O)(C(=O)OC)[C@]5(C)O1)CNC3=O
2058014,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2Cl)cc1
2058017,COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2F)cc1
2059495,N#C/C(=C\c1cccnc1)c1c[nH]c2ncccc12
2058026,Clc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2Cl)cc1
2059493,COc1cccc2[nH]cc(/C(C#N)=C/c3cccnc3)c12
2058024,Clc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2)cc1
2058019,COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccc(Cl)cc2Cl)cc1
2059474,N#C/C(=C\c1cccnc1)c1c[nH]c2ccccc12
2059492,COc1ccc2c(/C(C#N)=C/c3cccnc3)c[nH]c2c1
2058027,Clc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccc(Cl)cc2Cl)cc1
2058021,Fc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2F)cc1
2058015,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccc(Cl)cc2Cl)cc1
2058018,COc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2Cl)cc1
2058013,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2F)cc1
2059490,COc1ccc2[nH]cc(/C(C#N)=C/c3cccnc3)c2c1
2058012,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=N/OCc2ccccc2)cc1
372331,OC[C@H]1O[C@@H](n2cnc3cc(Cl)c(Cl)cc32)[C@H](O)[C@@H]1O
372831,Cc1cn([C@@H]2O[C@H](CO)[C@H]3CNC(=S)O[C@H]32)c(=O)[nH]c1=O
368516,CC(=O)NCc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
353177,Cn1c(O)c(C2=Nc3ccccc3C2=O)c2cccc(Br)c21
2068950,CN1CCN(CCCOc2ccc(N3C(=O)/C(=C/c4ccc(Oc5ccc(N)cc5)cc4)SC3=S)cc2)CC1
2069802,O=C(Nc1nc2cc(Cl)c(F)cc2[nH]1)c1csc(NC(=O)c2ccccc2OC(F)(F)F)n1
2068156,Cc1ccc(Oc2ccc(/C=C3\SC(=S)N(c4ccc(OCCCN5CCN(C)CC5)cc4)C3=O)cc2)cc1
2068951,CC(=O)Nc1ccc(Oc2ccc(/C=C3\SC(=S)N(c4ccc(OCCCN5CCN(C)CC5)cc4)C3=O)cc2)cc1
2068154,CN1CCN(CCCOc2ccc(N3C(=O)/C(=C/c4ccc(Oc5ccc(C#N)cc5)cc4)SC3=S)cc2)CC1
